created_at,screen_name,text,Label
5/21/2021 5:57,pringgol4y4ni, Kita tdk memerlukan persetujuan PBB untuk menolong rakyat palestina. Cukup Allah dan Rasulullah sebagai tuntunan.... #PeduliMasjidAlAqsa #UmatIslamBersatu Bebaskan Al Aqsa ð #MuslimJogjaBergerak  https://t.co/IeySnbnOcU,0
5/21/2021 6:34,WonYoe, @Randall_Rain @__MV_llestari__ Lebih bagus nya konflik antara israel vs hamas..bukan israel vs palestina..karena pemerintahan palestina fatah...fatah lebih ke diplomasi utk konflik ini tp hamas lebih ke perang..,0
5/21/2021 7:12,HeruCahyono21," Penderitaan rakyat Palestina adalah penderitaan kita juga, sesama muslim bersaudara, Bebaskan Al Aqsa #PeduliMasjidAlAqsa #UmatIslamBersatu #MuslimJogjaBergerak  https://t.co/UCbkx23Gnk",0
5/21/2021 7:15,spinyleaf," Kemenangan gaza dalam peperangan demi peperangan, idealnya berakhir dgn lenyapnya eksistensi zionis israel, penjajahan mereka berhenti total, Palestina merdeka, bebaskan Al Aqsho seperti Shalahudin Al Ayubi atau Umar bin khattab. Itulah kemenangan yang nyata.. #GazaMenang",0
5/21/2021 7:15,HeruCahyono21," Jangan berharap kepada PBB untuk membebaskan Palestina, butuh negara besar, persatuan kaum muslimin untuk membebaskan Palestina. Bebaskan Al Aqsa  #PeduliMasjidAlAqsa #UmatIslamBersatu #MuslimJogjaBergerak  https://t.co/JEvoxayaA9",1
5/21/2021 8:12,cewemilenial," Miris sih lihat konflik Palestina dan Israel, kemana hati nuraninya #TentangKemanusiaan",0
5/21/2021 8:29,iloveeeat, Ya Allah segera bebaskan Palestina dari perangkap kedzaliman israel laknatullah #TentangKemanusiaan,1
5/21/2021 9:21,Bambiboo81, Jangan sampai terjadi perdebatan yg dpt menimbulkan perpecahan di negeri sendiri krn terseret situasi konflik yg terjadi antara Palestina dan Israel.  -KSP Moeldoko-  #MoeldokoIndonesiaTetapBersatu  https://t.co/ewEgMDnu6r,1
5/21/2021 9:26,mhdarieff_," Semoga konflik antara Palestina dan Israel ini berakhir, karena udah banyak banget merenggut nyawa manusia, dan semoga buat muslim di Palestina bisa kembali hidup tenang, tanpa rasa takut #tentangkemanusiaan",1
5/21/2021 9:40,Joannicho," @My_LoveNebe No coment.... Konflik Palestina vs Israel memang kita prihatin dan mengutuk smua tindakan dan alasan apapun yg membenarkan agresi dan peperangan. Dan itu murni urusan kedua negara, smntara disini di tanah air masih byk problem bangsa dan masy yg harus menjadi konsen bersama...",0
5/21/2021 9:45,Negaprions, @JinPanjulSompla Betul. Seharusnya Palestina teruskan perjuangan bebaskan wilayah yg diduduki Israel. Perintah gencatan senjata PBB nampak seperti bantuan untuk pihak Israel.,1
5/21/2021 9:48,dedeksandy, Kamu hanya perlu jadi manusia untuk peduli dengan palestina  #PeduliMasjidAlAqsa #UmatIslamBersatu Bebaskan Al Aqsa #MuslimJogjaBergerak  https://t.co/lfaY3MNsVJ,0
5/21/2021 10:00,tukangaduayam," Konflik Palestina dan Israel itu bukan sekarang doang, Gua belum lahir sudah ada, yg jelas Palestina tetap bertahan walau sudah beribu-ribu Bom dijatuhkan. Palestina bangsa yg kuat, bukan seperti KADRUN yg koar2x begitu ditangkap polisi nangis bombay. Paham ya DRUN ?",0
5/21/2021 10:04,alfiarnimakhtaf," #PalestinaMenang Hubungan diplomatik antara Mesir dan Israel telah memudahkan proses gencatan senjata. Berhasil sangat cepat, menyelamatkan  jutaan nyawa rakyat palestina yg terancam karena kekacauan yg dibuat hamas.   Jgn malah dipelintir seakan kemenangan hamas.",0
5/21/2021 10:05,IniMamiaJuga, Yuuk belajar sejarah ttg konflik Palestina dan Israel serta peran Pemerintah Indonesia dalam upaya mewujudkan perdamaian dunia.,1
5/21/2021 10:12,Bambiboo81, Konflik yg terjadi antara Palestina dan Israel jgn menjadi ajang perdebatan yg tidak produktif sehingga berpotensi menimbulkan perpecahan diantara kita.  #MoeldokoIndonesiaTetapBersatu  https://t.co/QpBkqBjRG9,1
5/21/2021 10:14,Sinta60966924, @DavidWijaya82 @DivHumas_Polri Hamas dan zionis sama membuat warga Palestina dan Yahudi menderita jadi perang di palestina dan Israel memang murni politik untuk kepentingan mereka saja jadi lebih baik penting kan lah terlebih dahulu masalah kita sendiri  https://t.co/qokr1v6IP8,1
5/21/2021 10:36,Gladislagiwoy," #PalestinaMenang ??   Perasaan arti Gencatan Senjata itu Damai Sementara,  kok di klaim menang ma kadrun ðððð  Hamas dan Israel setuju Gencatan senjata mulai jumat ini   Dan ini setelah menlu RI Retno Marsudi berpidato dihadapan Majelis Umum PBB  https://t.co/CBc9TRmMG8",2
5/21/2021 11:12,januari22berkah, Hamas Palestina dan Israel sdh gencatan senjata.  Yg demo di Indonesia semoga tdk jadi kluster covid baru..ð,1
5/21/2021 11:30,ginanjar_yp,"  Terlepas berita benar apa tidak, rakyat Palestina memang harus di bebaskan dari penjajahan, perjuangan dilakukan dari diplomatik dan terpaksa juga jalur perlawanan. Sama kayak kemerdekaan indo dulu,",1
5/21/2021 13:08,SuremetO," Ini bela negara atau agama..? Ingat Palestina vs Israel Bukan tentang konflik agama seperti di Suriah, tapi ini murni konflik perbatasan negara, harus ada pembeda. Dan Rakyat Palestina tidak butuh Donasi dalam bentuk apapun apalagi bentuknya cuma receh...  https://t.co/7NnI3g2vLC",1
5/21/2021 17:22,evnpratama," Konflik yang terjadi antara Palestina dan Israel bukan menyangkut adanya agama disana, melainkan kemanusiaan dan perebutan hal wilayah.",0
5/21/2021 17:29,GerySpto, Konflik Palestina dan Israel kini sdh masuk tahap gencatan senjata. Kita berharap gencatan senjata ini bisa selamanya demi rasa damai bagi rakyat Palestina dan Israel.  Tapi apa mungkin ? Selama elit politik di 2 kubu masih ego sentris dgn kedudukannya sbg pimpinan politik,1
5/21/2021 17:55,wahabi92013848," hamas dan israel sama2 haus darah dan kekuasaan, dukung palestina tanpa israel dan hamas",0
5/21/2021 18:13,GerySpto, Konflik Palestina dan Israel digunakan sebaik mungkin oleh politikus murahan di Indonesia. Mereka seolah peduli dgn nasib rakyat Palestina tetapi sesungguhnya mereka mengambil keuntungan politik dari konflik itu.,0
5/21/2021 18:19,GerySpto, Politikus kampungan menjadikan isu konflik Palestina dan Israel sebagai cara utk menciptakan kekacauan dan kebencian di Indonesia. Istilah zionis Nusantara adalah contohnya,0
5/21/2021 18:40,donibar," Sedih ya, banyak rakyat palestina dan israel yang mati gegara tentara mereka beraninya hanya perang jarak jauh pakai roket, rudal dan mercon....  ð· Hanya bisa mendoakan semoga Allah membuka jalan perdamaian kepada mereka yang berperang.",1
5/21/2021 18:49,xmusaucax," Dalam konflik Palestina dan Israel sebenernya gak ada pilihan Netral yang ada pilih salah satu, kalau netral biasanya lebih ke Israel. Coba tanya dalam hati, betul ga? Betul dong~",2
5/21/2021 20:09,HamSastra," +62 Memang beda Tiba tiba banyak yang jadi pakar tafsir Al-Quran, mencari ayat yang cocok untuk mengadili konflik di palestina membedakan antara Zionis, israel, Yahudi ortodks, Yahudi ultra ortodks saja mungkin tidak bisa Apalagi Hamas Itulah kepakaran +62 Pandai cocoklogi",2
5/21/2021 20:17,LikeJoseph17," Jadi bingung soal Palestina.. Orang2 beri dukungan thdp Palestina, sdgkn sekarang Palestina Konflik internal antara Presiden Palestina Vs Hamas.  Nah mau dukung Palestina ke posisi yg mana ini ð  Samalah sprt indo ada Jokowi tentu ada pembencinya yakni FPI bin Kadrun ð¤­ð",0
5/21/2021 22:22,solo_wheels," @medcom_id Sejauh ini setiap ada konflik israel-palestina posisi indonesia ga punya pengaruh besar.cuma bisa cekal,kecam tok ga didengerin.klo misal mau punya pengaruh, indonesia harus punya hub diplomatik dgn israel,jd klo israel ngehe' ada hukuman dan kerugian diplomatik ada efeknya..",2
5/21/2021 23:38,kompascom, Konflik Palestina-Israel bukan konflik agama. Sentimen agama di Indonesia membuat polarisasi yang tidak sehat.  https://t.co/xcf9wRYC6V,0
5/21/2021 23:42,zonapikir, Perbandingan antara negara pendudukan dan Palestina dalam kaitannya dengan gencatan senjata adalah seperti penculik dan sandera.   #WeStandWithPalestine  #IsraelTerrorism  https://t.co/S9yzulx1mD,0
5/21/2021 23:49,Renz_9394, Tidak ada gencatan senjata... Hancurkan mereka...,2
5/21/2021 23:50,Dar_Sons9021," @Dennysiregar7 Israel - Palestina sudah gencatan senjata, buzzer bangsat wakanda masih aja mancing2 keributan, emang watak!!",2
5/21/2021 23:57,Yuki_beib," Dah bisa ketebak... Zionist itu licik, gencatan senjata cuman judul ajah faktanya mereka msh ajah intimidasi di Al-Quds...",0
5/22/2021 2:06,beritajatimcom," Konflik Palestina dan Israel yang berlangsung beberapa hari belakangan ini telah menyebabkan kehancuran dan korban jiwa yang tidak sedikit, terutama rakyat sipil Palestina.  https://t.co/SGUDRD50Ud #Jakarta #beritajatim",1
5/22/2021 2:42,unitedhillsong6, @kompascom Indonesia Kadrun nya pada treak2 karna Kadrun HAMASnya di roket balik dan Mati. Tapi giliran duluan HAMAS NGROKET ribuan missile ke Israel Orang indonesia diem aja mungkin klo ga ada iron dome dan Israel porak poranda karna hujan roket hamas pasti KADRUN Indonesia bersorak sorai.,2
5/22/2021 3:36,ikanbuntelan," Ga tau kenapa, ya. Aku dan teman2ku mostly punya pemikiran dan pendapat yg sama. Misal dlm menanggapi konflik Palestina-israel. Mgkn karena kami sama2 pernah jadi bagian dr program pertukaran budaya bersama beberapa anak Palestine dan Israel jd ga cepet latah sm fenomena yg ada.",0
5/22/2021 6:30,nuuwunn," @captainyayyy @nnonnoss @tubirfess Padahal seharusnya Jerusalem ada di bawah kekuasaan PBB, ga boleh dikuasai Palestina dan Israel untuk menghindari konflik kepentingan dan itu kota suci untuk 3 umat, tapi tetep aja di take over",1
5/22/2021 6:32,Kim888a, @nicolaslkh @Kars104 @jokowi Saya dukung Palestina dan Israel tapi mengutuk Hamas!!!  https://t.co/f3zRdncDrZ,0
5/22/2021 6:35,ChBdmn," @Namaku_Mei Perang antara Hamas dan Israel dqh usai yang ribut tetap di Indonesia, gak ada kerjaan tuh.",1
5/22/2021 6:58,Ghurem2, @AnakLolina2 Mo sampai kapan kita hrs mbahas konflik palestina vs israel..?ini perang bersambung gada endingnya,2
5/22/2021 7:42,ginanjar_yp," @48N012m4Lk1qy33 Hanya di Indonesia memang, konflik Palestina-israel di giring jadi konflik kadrun vs cebong.. di perparah dengan hadirnya buzzerRp bangsat.",2
5/22/2021 9:09,ismadinata, @MrsRachelIn @jokowi @Menlu_RI hamas itu orgnisasi teroris yg berlindung dibalik bendera palestina. bebaskan warga palestina di gaza dari sanderaan hamas !!!,0
5/22/2021 9:14,Tonga_Nixon," Supaya Indonesia tdk pro kontra tentang Hamas-Israel, suruh aja perwakilan Indonesia berangkat kesana, kasih tau tuhhh Hamas dan Israel nya supaya perang terbuka, jadi korbannya cukup Hamas dan tentara Israel aja, bukan warga Palestina dan bukan warga Israel.",0
5/22/2021 9:50,Laster00761100, @ferry_hb @Dennysiregar7 Ya lah hamas dan israel itu adalah hanya promosi untuk menunjukkan kecanggihan senjata2 mereka...jadi hanya orang bodoh yang mau urusin israel palestina...mending uruain negara sendiri aja,2
5/22/2021 10:06,yonowlah," Dibandingkan perjuangan bangsa Palestina melawan zionis israel, perjuangan bangsa Indonesia jauh lbh berat karena harus menghadapi bangsa sendiri  #IBHRSNotGuilty_Bebaskan",0
5/22/2021 10:14,M___pendragon," Kemarin Hamas dan Israel sepakat untuk gencatan senjata, tapi apa yang dilakukan zionis israel. Mereka tiba"" menggruduk kedalam masjid Al Aqsa dan melepaskan tembakan disaat masyarat sedang shalat Jum'at.  #ISRAELBABI",0
5/22/2021 10:30,SenjaUtama18, @SantorinisSun Sebenarnya rakyat Palestina dan Israel sama2 jadi korban atas gencatan senjata antara zionis vs Hamas.,1
5/22/2021 10:34,Adnan_Ekas, Bebaskan Palestina dari Teror Zionis Yahudi #FreePalestine  #FreePalestine,1
5/22/2021 11:27,Vita96882856, Bebaskan palestina  #PeduliMasjidAlAqsa  #UmatIslamBersatu,1
5/22/2021 11:28,SanusiIsmail20, @MrsRachelIn @jokowi @Menlu_RI Plestina dan israel bukan urusan kita ngapain hamas ingin buat kantor prwklan di di NKRI ..tdk ada urusan Hamas dgn NKRI ..tolak,2
5/22/2021 11:47,bambangmulyono2, @ning_jova @olarizal Kita tetap bantu dan dukung palestina untuk bisa MERDEKA yg seutuhnya.... tp kita tetap mengecam HAMAS dan israel karena perang....,1
5/22/2021 12:14,Ucok_Hutasoit," Beda jaman, sekarang bebaskan dlu rakyat Palestina dari ketidakuran faksi fatah dan hamas..!",1
5/22/2021 13:24,gadisresidu_b3," Ingat, Israel berdamai untuk palestina, bukan untuk HAMAS, Negara2 luar sudah memasukkan HAMAS DAFTAR TERORIS, salah satunya negara Arab Saudi. Dan Israel tetap akan memburu kelompok HAMAS sampai ke akarnya. https://t.co/ipoaofdMCK",0
5/22/2021 15:11,Rizki_Fahreza," Terkait konflik Israel-Palestina, mari kita do'akan agar konflik ini segera berakhir &amp; Israel tidak lagi mencaplok lebih banyak lagi tanah Palestina, yang jelas-jelas telah memicu tindakan yang telah memakan korban jiwa dari kalangan sipil Palestina",1
5/22/2021 15:25,Fery_setu, @hendri_NCY @Valmet280174 @msaid_didu Jd yg tolol tu elu..org dukung kmanusiaan elu yg ga suka..klw lu bkn manusia diem..klw nt manusia ikut besuara biar israel ga bantai msyrkt d sana..israel palestina ity bkn konflik agama..tp merebut wlyh israel..korban dr palestina org MUSLIM &amp; NASRANI d sana..??,2
5/22/2021 15:36,I_3san, Boleh jadi pengetahuan kita akan konflik berabad-abad Palestina-Israel sangatlah minim  diri ini pernah merasa prihatin atas jatuhnya ribuan korban dan terkadang lupa akannya  Namun hal itu tidak memungkiri fakta bahwa Zionist ini telah melakukan banyak hal yang melanggar HAM,0
5/22/2021 15:43,eros_phiLipe, @ZYN_199 @nu_online Lagi pula siapa juga yang mau membela israel ataupun palestina. Kita hanya ingin agar supaya  masing  masing pihak harus realistis melihat konflik kedua negara ini. Jangan memihak ke salah satunya karna sama agamanya.,1
5/22/2021 17:18,devilauw80, @Namaku_Mei Dari foto akunny dah keliatan.  ?????? Saya tidak mengutuk israel tapi juga tidak mengutuk rakyat Palestina yg menjadi korban perang antara hamas dan israel.  Kalau ini dah keterlaluan.,0
5/22/2021 17:33,syaifudin321, @khilma_wan @Namaku_Mei Udah Hamas dan Israel itu 11/12 yg satu berkepentingan yg satunya lagi penjajah,0
5/22/2021 20:24,kadrun_kw," @rizieqdivist @Danimas19 Konflik Israel Palestina dimanfaankan KADRUN unt membangun solidaritas. Yg ndak habis pikir, umat KADRUN nurut aja disuruh bikin aksi peduli Palestina dng melanggar Prokes. Umat KADRUN emang ga punya otak.  https://t.co/tEQx1NCPzE",2
5/22/2021 20:37,zeirosyada," Benar banget, hanya taktik saja minta gencatan senjata, sekarang tak bisa lagi Hamas melindungi rakyat Palestina dan Israel durjana semakin sewenang-wenang pada rakyat Palestina ð¥º",0
5/22/2021 20:46,BappDirgahayu, @NurlelySiregar Pahami konflik palestina-israel dari dua sisi... jangan cuma sejak tahun 1948 aja..,1
5/22/2021 20:51,kumparan," Dewan Keamanan PBB menyatakan patuh terhadap gencatan senjata dan pentingnya kebutuhan mendesak untuk bantuan kemanusiaan bagi warga Palestina, khususnya di Gaza. #kumparanNEWS  https://t.co/pwe0TLpdVo",0
5/22/2021 20:54,IwanNug92838031," Zionis sedang buat provokasi.agar palestina langgar gencatan senjata.., zionis licik!!!",2
5/22/2021 22:34,BurhanSaidi," Negara yg selama ini Melarang Demonstrasi, sekrg Memperbolehkan Bela Palestina krn Kemanusiaan.  Kita Negara Pancasila yg Punya Kemanusiaan, Muslim terbesar pula.  Demo Dukung Palestina kok Ditangkap!  Apapun alasannya Bebaskan mrk HMI.. #FreePalestine",1
5/22/2021 23:30,EPiesant, @idtodayco bukti kalau gencatan senjata gak efektif dan justru semakin menyengsarakam dan memnuat israel.semakin semena2 dan berkuasa atas palestina,2
5/23/2021 2:43,RHendro3," Penjajahan diatas bumi harus dihapuskan, karena tidak sesuai dengan proi kemanusian dan perikeadilan.   Jika ada yang bilang konflik Palestina dan Israel tidak penting untuk Indonesia. Dia lupa sejarah dan lebih baik, seperti mentri Susi BUANG SAJA KELAUT.  https://t.co/gmCPIskrVO",0
5/23/2021 2:53,Tugia60521__, @AlvaOmega_ Indonesia  Raya Lebih penting dr Palestina dan israel dan apa pun.,2
5/23/2021 4:10,Jgn_sepelekan, @Namaku_Mei Begitulah kalau otak dan akal dikebelakangkan.  Yg jelas ada yg menyebarkan provokasi seolah olah konflik Israel vs Palestina adalah konflik agama. Padahal di Palestina banyak org Nasrani. Di Israel pun banyak Muslim.  Kasihan ibu itu jadi korban provokasi...,0
5/23/2021 6:09,FaturrahmanJaka," Semua negara saat ini terjajah, buktinya gak ada yg berani lawan israel. Justru Palestina lah yang tidak dijajah, karena mereka berani melawan... ya kan? #StandForAqsa Berjuang Bebaskan Al Aqsa  https://t.co/U1cePOOP8I",0
5/23/2021 6:24,Matt_Haydar," Gencatan senjata bagi konflik Israel Palaestin ini hanyalah di antara HAMAS dan ISRAEL. Ia hanya bermaksud tidak ada serang menyerang buat sementara waktu antara mereka. Namun bagi warga Palestin, ia bermaksud kembali kepada penindasan standar yang mereka alami sejak azali..",1
5/23/2021 8:10,AltoLuger," Ini mirip HAMAS dan Israel... Setelah capek sendiri, mereka saling sepakat untuk ""fight another day"" ð¤£",0
5/23/2021 10:20,herusatoto," @Namaku_Mei Masih kaga paham aja neh, konflik nya antara Israel dan Hamas, kebetulan Hamas muslim dan berdomisili di Palestina.",0
5/23/2021 10:21,dage140579, Konflik palestina-israel menjadi ruwet krn ulah mereka yg mabok agama,2
5/23/2021 12:00,HelowMario," Kadrun Bajingan itu menamakan ""zionis Nusantara"" Pada org2 yg tidak mau ikut campur dalam urusan Konflik Israel-Palestina. Padahal, mereka ada krn leluhur Nusantara ini membentuk peradaban yg damai di negri ini, tidak seperti di Timur Tengah yang selalu perang krn perbedaan.",2
5/23/2021 12:19,_leonSR_," Aku gak mau tahu soal konflik Palestina Israel Aku juga gak mau tahu soal kericuhan partai Aku sama sekali gak pernah mau terlibat dalam keributan.   Yg aku tahu, mengucap kangen duluan tak akan menurunkan harga diri seseorang",2
5/23/2021 12:38,mehmedjava," @wills_keren2 @de56789fm @yusuf_dumdum Lu paham islam sempalan gak? Ente gak usah kesana kemari tinggal ente bawa aja berita rakyat palestine tolak hamas, ingat....karena ini konflik palestina ya ente bawa berita penolakan warga palestine bukan pemerintah saudi ð¤£ð¤£ð¤£",2
5/23/2021 12:41,QowamudinM," Yakni, konflik penderitaan, baik korban sisi Palestina yang memang nyata banyaknya, dan korban dari sisi Israel meskipun sedikit, namun ketika orang mengatakan ini hanyalah konflik kolonialisme saja, bukan konflik agama, rasanya itu kurang,",0
5/23/2021 12:41,QowamudinM," Mungkin, beberapa orang memgatakan 'Konflik yang terjadi antara Palestina dan Israel bukanlah konflik agama, melainkan hanyalah konflik kolonialisme saja' saya setuju dengan statement ini, namun menurut saya, ada yang lebih benar,  https://t.co/N9bjGzY1MS",1
5/23/2021 12:41,QowamudinM," Lantas, jika dengan hal tersebut, apakah anda masih tidak percaya bahwasannya ini masih terdapat konflik agama di peperangan antara Palestina dan Israel.",0
5/23/2021 13:11,buluntidung," TANGGAPAN SAYA TENTANG PALESTINA UNTUK MEMBELA PALESTINA ANDA TIDAK HARUS ISLAM KARENA DALAM KONFLIK INI KITA HARUS MENGEDEPANKAN KEMANUSIAAN, SEPERTI YANG KITA LIHAT MASYARAKAT SIPIL MULAI DARI ANAK ANAK HINGGA ORANG TUA MENJADI KORBAN DALAM KONFLIK INI,  #SavePalestine",1
5/23/2021 13:12,kenndaru," Tp mau tak mau, ketika makin banyak imigran Yahudi datang dari Eropa, menghindari pogrom, trutama pasca 1905, pembelian tanah ini makin ke pedalaman. Konflik dgn petani Arab Palestina (fellahin) makin sring terjadi.   Dan pemukiman Yahudi di kawasan pantai ini bikin masalah baru.",1
5/23/2021 13:15,BisaaBisaa, Yes betul.. yg terjadi d palestina bukan konflik agama tapi lebih pd penjajahan /pendudukan/ perampasan oleh israel pada palestina.. mereka (bangsa israel) juga bukan keturunan Nabi Ibrahim dan Nabi Ya'kub.Â  #FreePalestine #IsraelTerrorists  https://t.co/QUrk0YePmP,1
5/23/2021 13:22,HiaDaniel, Palestina itu sudah mendeklarasilan kemerdekaannya 15 Nopember 1988 dan sudah diakui lebih 138 Negara di dunia.  Mari kita dukung perdamaian palestina dan israel agar mereka berdamai dan tidak saling menumpahkan darah sesamanya. Ingat palestina dan israel itu sudah satu keluarga,1
5/23/2021 14:33,thomasbukancup," Silahkan bela palestina, tapi jangan lupa juga soal konflik di Papua, Indonesia Timur sana.  Ntar saat efek peperangan disana reda, Papua lepas dari NKRI salahin sana sini.",1
5/23/2021 15:12,YAKIDO8," Indonesia jangan tendensius dalam menyikapi Peperangan antara Palestina dan Israel. Indonesia harus menjadi mediator, penengah bagi kedua kubu. Indonesia dalam hal ini Pemerintah harus bijak dan berhikmat sebelum salah ambil sikap Pmrth tidak bolh memihak. Krn samaÂ² ada korban.",1
5/23/2021 15:20,PramudyaIka, @detikcom jgn berlebihan jgn bawa konflik Israel Palestina ke Indonesia. Dri kita cukup bantuan doa dan donasi bagi yg mampu supaya konflik segera berakhir.,1
5/23/2021 15:34,AgustinusHerna3," @Lady_Zeebo Apapun argumen nya,jika sering membahas konflik Palestina...disini (Indonesia) akan semakin keras antara pro & kontra.  Dan pd akhirnya (nanti) Indonesia mlah terjadi konflik jg,,sp yg rugi?  Sudahlah,sikap Indonesia ttg Palestina sdh jelas...lwt pernyataan bu Menlu di PBB..",0
5/23/2021 16:01,YusnandiDuha, Palestina dan Israel sudah gencatan senjata tetapi para jiran terus melakukan aksi bela Palestina.. Mungkin kah donasi belum mencapai target..? Coba kita tanyakan pada moge yg dipamerkan..,2
5/23/2021 16:03,lurkingcorsa," @Anonymous_2024 Smoga atas izin Allah SWT, konflik Palestina-Israel ini bs bikin gereja mkin sepi.. Aminn ð",2
5/23/2021 16:08,m_dateline," Gencatan senjata sudah dipersetujui antara Hamas dengan Israel. Kedua-dua belah pihak, Palestin dan Israel mendakwa mereka mencapai kemenanganÂ  Di Tebing Barat khususnya di Baitulmakdis, Baitulaham dan Ramallah, pemuda Palestinâ¦  https://t.co/VT0TbbZfRB #malaysiadateline",1
5/23/2021 16:08,roon3651, Pd akhir ny konflik palestina emang akn bermuara pd masalah agama kok saat nanti dajjal muncul dgn misi pemurtadan maka peperangan terjdi antra yg beriman dan dajjal kapir yg ingin memurtadkan,0
5/23/2021 16:43,theoholan," @pararadipta dilema bos, konflik israel-palestina bukan siapa yg benar, tpi siapa yg mau berdamai",0
5/23/2021 17:01,NicoDr1211, saya sarankan dengarkan penjelasanya mengenai konflik israel dan palestina sehingga anda tau kenapa beliau mengingatkan agar umat kristiani untuk jangan membela israel terlebih di kondisi sekarang  Hanya sekedar saran ðð,1
5/23/2021 17:24,kartikaicha18, @khikhichan @lelilolanda @at_FREDERICH @CNNIndonesia Wawasan gue udah cukup buat tau kalo konflik palestina Israel adalah masalah politik Mereka..caplok mencaplok lahan...sama sama ada korban Dari kedua belah fihak...ngapa lo ribet,0
5/23/2021 19:53,yenithung, @HukumDan Konflik.palestin dan israel.emang bukan urusan nkri  memang kemerdekaan nkri didpat dri bantuan palestina kemerdekaan nkri didpat dri prjuangan lwan pnjajah belanda 350th&amp; jepang 3 1/2th gk usah mengada2 jdi.manusia nkri bntu palestina krn rsa kemanusiaan sbg bangsa yg prnah dijajahð­,1
5/23/2021 19:57,darnojomblangg," @B1G_K4y_R3born Kenapa di yaman tidak seheboh di palestina karna ada beberapa perbedaan,di sana konflik antara syiah dan wahabi sehingga membuat rakyat menderita.palestina antara penjajah dan di jajah.  https://t.co/6clRa1ObzE",1
5/23/2021 20:00,Luken81419736, @Lady_Zeebo Konflik Palestina itu ciptaan Hamas,2
5/23/2021 23:43,huitutbuwaw," @wedosbanget @_ekopri @SeruniPuspaAlam Ya memang begini liciknya Israel. Kl org mau pakai logika, gak susah pahaminya, algoritma nya jelas. Israel itu: Provokasi-gak ada respon?-Provokasi-Ada respon-balik serang-kewalahan-gencatan senjata-provokasi.",0
5/23/2021 23:48,Widodo2017, Di Sono udah gencatan senjata... Nah di sini masih lanjut begonya,2
5/23/2021 23:48,BuKasunNdeso, Ada yg bilang mau bebaskan Palestina eh baliho ttg Palestina malah pada diturunkan.  Tukang ngapusi jebul...,2
5/23/2021 23:53,AgoesAguss," Israel = Hamas perang dia ribut. Sekarang gencatan senjata dia juga ribut. Maunya apa sih ni aki"" peyot...?? ð¡ð¡ð¡  https://t.co/Towz2JZNVt",2
5/23/2021 23:55,DuanZhao3," @HukumDan Anda mmg RAJA NYINYIR!! Seluruh dunia menginginkan gencatan senjata dan berhenti perang... begitu gencatan senjata, lo kepo lg. Mmg otak oposisi bkn utk menenteramkan! Maunya goreng spy ribut trs!!",2
5/24/2021 1:07,sonnyatmajaya, @tubirfess Banyak hal berupa kepedulian itu spontan dan gmn momentum. Skrg momentumnya Konflik palestina dan israel. Jd ya ngalir aja,0
5/24/2021 2:17,pappigh0st, ini bukan konflik israel palestina  tapi hamas  vs fatah  yah kurang lebih hampir sama kaya ricuh2 pilpres,0
5/24/2021 2:55,nsupriatna885, @abdullahhaidir1 Janjinya bebaskan palestina Nyatanya bersihkan spanduk palestina,1
5/24/2021 3:07,27_badol, @__MV_llestari__ Jujur mmg lebih baik meski menyakitkan Maaf klo sy jg jujur mengatakan kalau Dildo provokator kambuhan  Harusnya org sekelas Didu memahami dulu duduk permasalahannya baru koar  Ini perebutan wilayah antara Hamas dan Israel dan warga Palestina adl korbannya Bukan msl Agama. Paham?,1
5/24/2021 3:45,DarmadiAktivix, @maspiyuaja Jaman Dajjal dan Zionis itu beda!! Palestina dikuasai dajjal akan dibebaskan di jaman Al Mahdi. Tapi Palestina dikuasai zionis bisa dibebaskan kapanpun kalau umat Islam mau sungguh berusaha! Kalau hanya teriak teriak khilapah ga akan mungkin bisa bebaskan Palestina.,0
5/24/2021 6:27,ndoroAtmo," @4Y4NKZ Yg pasti menang produsen dan pemasok senjata baik ke Hamas dan Israel.  Yg pengecut ya donaturnya, duit bukan dari kantong sendiri bahkan profit sdh di petik duluan.  Yg goblok yg asal dukung, notabene cuma provokasi, kasihan korbannya Rakyat Palestine.",0
5/24/2021 7:21,HafizSP2, @ulil jadi hamas itu ibarat malaikat dan israel iblis ya gus?,2
5/24/2021 8:54,baabaaer," @JatIkhwan Ada cara yang mudah untuk kalahkan Hamas. Cabut semua penyangak yang suka2 duduk area Palestin, cabut semua dinding hadang jalanraya supaya Palestin dan Israel tiada pisahnya, dan kembalikan semua penduduk Israel balik ke garisan 1967.  Insyallah Hamas akan kalah gembira!",2
5/24/2021 9:07,Saifulrawna, @Ayang_Utriza @ridwankamil Khilafah dan jihad bebaskan palestina...takbir!!!... opo iyo??,1
5/24/2021 9:08,DeflinYaumi,  Palestina itu sebuah negara dia yg punya negara dan israel itu pendatang yg datang ke Palestina minta suaka alias numpang! Trus kenapa Palestina disamain kaya Aceh... ð ð ð LOL,0
5/24/2021 9:27,ilhamkhoiri," Konflik Palestina - Israel kompleks, tak bisa disederhanakan sbg pertikaian kaum Yahudi vs Muslim. Sejarah di kawasan ini juga panjang.    Kekerasan sudah kerap ditempuh dan tak pernah selesaikan masalah. Perlu genjatan senjata dan jalur diplomasi untuk capai solusi damai.  https://t.co/nTjAFFJwBD",0
