text,Label,remove_user,remove_http,tweet_clean,Tweet
 Menurut saya lebih baik kedua belah pihak berdamai sesuai dengan perjanjian awal tentang pembagian wilayah Palestina dan Israel.,1, Menurut saya lebih baik kedua belah pihak berdamai sesuai dengan perjanjian awal tentang pembagian wilayah Palestina dan Israel., Menurut saya lebih baik kedua belah pihak berdamai sesuai dengan perjanjian awal tentang pembagian wilayah Palestina dan Israel.,"['turut', 'saya', 'lebih', 'baik', 'dua', 'belah', 'pihak', 'damai', 'sesuai', 'dengan', 'janji', 'awal', 'tentang', 'bagi', 'wilayah', 'palestina', 'dan', 'israel']",belah damai sesuai janji bagi wilayah palestina israel
 Konflik Palestina dan Israel sungguh membuat kita berduka.  Mari berdoa agar masing masing diberi kerendahan hati untuk mengampuni dan saling mendengarkan. Tuhan Yesus tolong kami.,1, Konflik Palestina dan Israel sungguh membuat kita berduka.  Mari berdoa agar masing masing diberi kerendahan hati untuk mengampuni dan saling mendengarkan. Tuhan Yesus tolong kami., Konflik Palestina dan Israel sungguh membuat kita berduka.  Mari berdoa agar masing masing diberi kerendahan hati untuk mengampuni dan saling mendengarkan. Tuhan Yesus tolong kami.,"['konflik', 'palestina', 'dan', 'israel', 'sungguh', 'buat', 'kita', 'duka', 'mari', 'doa', 'agar', 'masing', 'masing', 'beri', 'rendah', 'hati', 'untuk', 'ampun', 'dan', 'saling', 'dengar', 'tuhan', 'yesus', 'tolong', 'kami']",konflik palestina israel sungguh duka mari doa rendah hati ampun dengar tuhan yesus tolong
" Ketika mereka mengatakan ""Bebaskan Palestina"" yang mereka maksud adalah ""Hancurkan Israel"" Saya mendukung Israel 100% #IStandWithIsrael  https://t.co/TkQsIQglmN",2," Ketika mereka mengatakan ""Bebaskan Palestina"" yang mereka maksud adalah ""Hancurkan Israel"" Saya mendukung Israel 100% #IStandWithIsrael  https://t.co/TkQsIQglmN"," Ketika mereka mengatakan ""Bebaskan Palestina"" yang mereka maksud adalah ""Hancurkan Israel"" Saya mendukung Israel % IStandWithIsrael  https://t.co/TkQsIQglmN","['ketika', 'mereka', 'kata', 'bebas', 'palestina', 'yang', 'mereka', 'maksud', 'adalah', 'hancur', 'israel', 'saya', 'dukung', 'israel', '100', 'istandwithisrael']",bebas palestina maksud hancur israel dukung israel istandwithisrael
" ""Palestina Palestina, bebaskan bebaskan"" ""Yahudi yahudi hancurkan hancurkan"" Ã¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂ  Jd inget jaman eksis Ã°ÂÂÂ",2," ""Palestina Palestina, bebaskan bebaskan"" ""Yahudi yahudi hancurkan hancurkan"" Ã¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂ  Jd inget jaman eksis Ã°ÂÂÂ"," ""Palestina Palestina, bebaskan bebaskan"" ""Yahudi yahudi hancurkan hancurkan"" Ã¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂ  Jd inget jaman eksis Ã°ÂÂÂ","['palestina', 'palestina', 'bebas', 'bebas', 'yahudi', 'yahudi', 'hancur', 'hancur', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'jd', 'inget', 'jaman', 'eks', '', '', '', '', '', '', '', '']",palestina palestina bebas bebas yahudi yahudi hancur hancur jd inget jaman eks
" Konflik yang terjadi antara Palestina dan Israel bukanlah konflik soal agama,, jadi di harapkan agar menanggapi dengan positif jangan mengalihkan persoalan..",1," Konflik yang terjadi antara Palestina dan Israel bukanlah konflik soal agama,, jadi di harapkan agar menanggapi dengan positif jangan mengalihkan persoalan.."," Konflik yang terjadi antara Palestina dan Israel bukanlah konflik soal agama,, jadi di harapkan agar menanggapi dengan positif jangan mengalihkan persoalan..","['konflik', 'yang', 'jadi', 'antara', 'palestina', 'dan', 'israel', 'bukan', 'konflik', 'soal', 'agama', 'jadi', 'di', 'harap', 'agar', 'tanggap', 'dengan', 'positif', 'jangan', 'alih', 'soal', '']",konflik palestina israel konflik agama harap tanggap positif alih
" Ya Allah, laknat Israel. Bebaskan PALESTINE",2," Ya Allah, laknat Israel. Bebaskan PALESTINE"," Ya Allah, laknat Israel. Bebaskan PALESTINE","['ya', 'allah', 'laknat', 'israel', 'bebas', 'palestine']",ya allah laknat israel bebas palestine
" Yang mendesak Hamas untuk stop menyerang Israel agar Israel juga stop menyerang Gaza, harusnya juga mendesak Israel untuk mengembalikan Tanah yang dirampas di Sheikh Jarrah kepada warga Palestina tergusur, karena awal mula konflik karena itu.",1," Yang mendesak Hamas untuk stop menyerang Israel agar Israel juga stop menyerang Gaza, harusnya juga mendesak Israel untuk mengembalikan Tanah yang dirampas di Sheikh Jarrah kepada warga Palestina tergusur, karena awal mula konflik karena itu."," Yang mendesak Hamas untuk stop menyerang Israel agar Israel juga stop menyerang Gaza, harusnya juga mendesak Israel untuk mengembalikan Tanah yang dirampas di Sheikh Jarrah kepada warga Palestina tergusur, karena awal mula konflik karena itu.","['yang', 'desak', 'hamas', 'untuk', 'stop', 'serang', 'israel', 'agar', 'israel', 'juga', 'stop', 'serang', 'gaza', 'harus', 'juga', 'desak', 'israel', 'untuk', 'kembali', 'tanah', 'yang', 'rampas', 'di', 'sheikh', 'jarrah', 'kepada', 'warga', 'palestina', 'gusur', 'karena', 'awal', 'mula', 'konflik', 'karena', 'itu']",desak hamas stop serang israel israel stop serang gaza desak israel kembali tanah rampas sheikh jarrah warga palestina gusur konflik
" Yg konflik palestina dan israel, yg ribut permasalahan ya warga +62, Emang pengetahuan warga indonesia in tiada tandinganya di dunia, tapi negaranya ngga maju2,sangking tingginya pengetahuan di negri in.",0," Yg konflik palestina dan israel, yg ribut permasalahan ya warga +62, Emang pengetahuan warga indonesia in tiada tandinganya di dunia, tapi negaranya ngga maju2,sangking tingginya pengetahuan di negri in."," Yg konflik palestina dan israel, yg ribut permasalahan ya warga +, Emang pengetahuan warga indonesia in tiada tandinganya di dunia, tapi negaranya ngga maju,sangking tingginya pengetahuan di negri in.","['yg', 'konflik', 'palestina', 'dan', 'israel', 'yg', 'ribut', 'masalah', 'ya', 'warga', '62', 'emang', 'tahu', 'warga', 'indonesia', 'in', 'tiada', 'tandinganya', 'di', 'dunia', 'tapi', 'negara', 'ngga', 'maju', '2', 'sangking', 'tinggi', 'tahu', 'di', 'negri', 'in']",yg konflik palestina israel yg ribut masalah ya warga emang tahu warga indonesia in tiada tandinganya dunia negara ngga majusangking tinggi tahu negri in
" Konflik Israel-Palestina tidak Terkait Urusan Agama, Tapi Kejahatan Kemanusiaan #AhmadiyahBersamaPalestina",0," Konflik Israel-Palestina tidak Terkait Urusan Agama, Tapi Kejahatan Kemanusiaan #AhmadiyahBersamaPalestina"," Konflik Israel-Palestina tidak Terkait Urusan Agama, Tapi Kejahatan Kemanusiaan AhmadiyahBersamaPalestina","['konflik', 'israel-palestina', 'tidak', 'kait', 'urus', 'agama', 'tapi', 'jahat', 'manusia', 'ahmadiyahbersamapalestina']",konflik israel-palestina kait urus agama jahat manusia ahmadiyahbersamapalestina
" Sungguh salah orang yang menulis bahwa di Palestina terjadi ""konflik"", justru disana terjadi ""pembantaian warga sipil (anak dan wanita)"" karena Israel tahu, mereka kelak menghasilkan para pejuang yang melawan kebengisan Zionis.",0," Sungguh salah orang yang menulis bahwa di Palestina terjadi ""konflik"", justru disana terjadi ""pembantaian warga sipil (anak dan wanita)"" karena Israel tahu, mereka kelak menghasilkan para pejuang yang melawan kebengisan Zionis."," Sungguh salah orang yang menulis bahwa di Palestina terjadi ""konflik"", justru disana terjadi ""pembantaian warga sipil (anak dan wanita)"" karena Israel tahu, mereka kelak menghasilkan para pejuang yang melawan kebengisan Zionis.","['sungguh', 'salah', 'orang', 'yang', 'tulis', 'bahwa', 'di', 'palestina', 'jadi', 'konflik', 'justru', 'sana', 'jadi', 'bantai', 'warga', 'sipil', 'anak', 'dan', 'wanita', 'karena', 'israel', 'tahu', 'mereka', 'kelak', 'hasil', 'para', 'juang', 'yang', 'lawan', 'bengis', 'zionis']",sungguh salah orang tulis palestina konflik sana bantai warga sipil anak wanita israel kelak hasil juang lawan bengis zionis
" Sebaiknya hentikan pemberitaan soal konflik Jalur Gazza, Palestina Vs Israel ini, hanya jadi celah cari uang para bajingan.   Selamanya konflik ini akan ada selama masih banyak kepentingan dan menjadi 'ladang' cari uang dari donasi/empati.  # stop beritakan konflik Gazza.",2," Sebaiknya hentikan pemberitaan soal konflik Jalur Gazza, Palestina Vs Israel ini, hanya jadi celah cari uang para bajingan.   Selamanya konflik ini akan ada selama masih banyak kepentingan dan menjadi 'ladang' cari uang dari donasi/empati.  # stop beritakan konflik Gazza."," Sebaiknya hentikan pemberitaan soal konflik Jalur Gazza, Palestina Vs Israel ini, hanya jadi celah cari uang para bajingan.   Selamanya konflik ini akan ada selama masih banyak kepentingan dan menjadi 'ladang' cari uang dari donasi/empati.   stop beritakan konflik Gazza.","['baik', 'henti', 'berita', 'soal', 'konflik', 'jalur', 'gazza', 'palestina', 'vs', 'israel', 'ini', 'hanya', 'jadi', 'celah', 'cari', 'uang', 'para', 'bajing', 'lama', 'konflik', 'ini', 'akan', 'lama', 'masih', 'banyak', 'penting', 'dan', 'jadi', 'ladang', 'cari', 'uang', 'dari', 'donasi', 'empati', 'stop', 'berita', 'konflik', 'gazza']",henti berita konflik jalur gazza palestina vs israel celah cari uang bajing konflik penting ladang cari uang donasi empati stop berita konflik gazza
" @adearmando1 Lihatlah kelakuan para bajingan ini,baik yg mengatakan diri moderat ataupun garis keras...mereka semua akan bawa"" Kristen untuk menutupi kemunafikannya. Yg konflik israel-palestina tp yg disasar Kristen",2,"  Lihatlah kelakuan para bajingan ini,baik yg mengatakan diri moderat ataupun garis keras...mereka semua akan bawa"" Kristen untuk menutupi kemunafikannya. Yg konflik israel-palestina tp yg disasar Kristen","  Lihatlah kelakuan para bajingan ini,baik yg mengatakan diri moderat ataupun garis keras...mereka semua akan bawa"" Kristen untuk menutupi kemunafikannya. Yg konflik israel-palestina tp yg disasar Kristen","['lihat', 'laku', 'para', 'bajing', 'ini', 'baik', 'yg', 'kata', 'diri', 'moderat', 'atau', 'garis', 'keras', '', 'mereka', 'semua', 'akan', 'bawa', 'kristen', 'untuk', 'tutup', 'munafik', 'yg', 'konflik', 'israel-palestina', 'tp', 'yg', 'sasar', 'kristen']",lihat laku bajing inibaik yg moderat garis keras bawa kristen tutup munafik yg konflik israel-palestina tp yg sasar kristen
" Waspada, jangan terpancing dengan donasi yang mengatasnamakan konflik di Palestina. Kita Indonesia  https://t.co/fHIeOsLoq0",1," Waspada, jangan terpancing dengan donasi yang mengatasnamakan konflik di Palestina. Kita Indonesia  https://t.co/fHIeOsLoq0"," Waspada, jangan terpancing dengan donasi yang mengatasnamakan konflik di Palestina. Kita Indonesia  https://t.co/fHIeOsLoq","['waspada', 'jangan', 'pancing', 'dengan', 'donasi', 'yang', 'mengatasnamakan', 'konflik', 'di', 'palestina', 'kita', 'indonesia']",waspada pancing donasi mengatasnamakan konflik palestina indonesia
"  Yg konflik bukan cuma Palestina aja,hampir negara Jazirah Arab konflik,di sini lah di manfa'atkan di Indonesia buat mencari keuntungan sendiri,Yaman Suriah Irak konflik napa kadrun yg di Indonesia ga koar"" ???  https://t.co/7Rd1B2JMga",2,"  Yg konflik bukan cuma Palestina aja,hampir negara Jazirah Arab konflik,di sini lah di manfa'atkan di Indonesia buat mencari keuntungan sendiri,Yaman Suriah Irak konflik napa kadrun yg di Indonesia ga koar"" ???  https://t.co/7Rd1B2JMga","  Yg konflik bukan cuma Palestina aja,hampir negara Jazirah Arab konflik,di sini lah di manfa'atkan di Indonesia buat mencari keuntungan sendiri,Yaman Suriah Irak konflik napa kadrun yg di Indonesia ga koar"" ???  https://t.co/RdBJMga","['yg', 'konflik', 'bukan', 'cuma', 'palestina', 'aja', 'hampir', 'negara', 'jazirah', 'arab', 'konflik', 'di', 'sini', 'lah', 'di', 'manfa atkan', 'di', 'indonesia', 'buat', 'cari', 'untung', 'sendiri', 'yaman', 'suriah', 'irak', 'konflik', 'napa', 'kadrun', 'yg', 'di', 'indonesia', 'ga', 'koar']",yg konflik palestina ajahampir negara jazirah arab konflikdi manfa atkan indonesia cari untung sendiriyaman suriah irak konflik napa kadrun yg indonesia ga koar
" Semoga konflik pprangan, trorisme & kejahatan di manapun dapat ditumpas ya, aminn. Berdoa bagi keselamatan saudara kita di Palestina. Semoga konflik antara Israel dan Palestian dpt selesai dan berakhir. Berdoa juga bagi saudara kita yg sedang berkesusahan di tanah Indonesia.",1," Semoga konflik pprangan, trorisme & kejahatan di manapun dapat ditumpas ya, aminn. Berdoa bagi keselamatan saudara kita di Palestina. Semoga konflik antara Israel dan Palestian dpt selesai dan berakhir. Berdoa juga bagi saudara kita yg sedang berkesusahan di tanah Indonesia."," Semoga konflik pprangan, trorisme & kejahatan di manapun dapat ditumpas ya, aminn. Berdoa bagi keselamatan saudara kita di Palestina. Semoga konflik antara Israel dan Palestian dpt selesai dan berakhir. Berdoa juga bagi saudara kita yg sedang berkesusahan di tanah Indonesia.","['moga', 'konflik', 'pprangan', 'trorisme', 'jahat', 'di', 'mana', 'dapat', 'tumpas', 'ya', 'aminn', 'doa', 'bagi', 'selamat', 'saudara', 'kita', 'di', 'palestina', 'moga', 'konflik', 'antara', 'israel', 'dan', 'palestian', 'dpt', 'selesai', 'dan', 'akhir', 'doa', 'juga', 'bagi', 'saudara', 'kita', 'yg', 'sedang', 'susah', 'di', 'tanah', 'indonesia']",moga konflik pprangan trorisme jahat mana tumpas ya aminn doa selamat saudara palestina moga konflik israel palestian dpt selesai doa saudara yg susah tanah indonesia
 @Namaku_Mei @RiuRizkiUtomo_ Konflik Palestina jadi sumber rejeki pengumpul donasi...,2,   Konflik Palestina jadi sumber rejeki pengumpul donasi...,   Konflik Palestina jadi sumber rejeki pengumpul donasi...,"['konflik', 'palestina', 'jadi', 'sumber', 'rejeki', 'kumpul', 'donasi', '']",konflik palestina sumber rejeki kumpul donasi
 @awif_ozi dia menawarkan solusi one state... tpi menurutku itu bakalan bikin konflik lebih kompleks lagi. idealnya tetep dual state.. dan sepenuhnya tepi barat dikuasai palestina (gaza udh sepenuhnya dikontrol).,0,  dia menawarkan solusi one state... tpi menurutku itu bakalan bikin konflik lebih kompleks lagi. idealnya tetep dual state.. dan sepenuhnya tepi barat dikuasai palestina (gaza udh sepenuhnya dikontrol).,  dia menawarkan solusi one state... tpi menurutku itu bakalan bikin konflik lebih kompleks lagi. idealnya tetep dual state.. dan sepenuhnya tepi barat dikuasai palestina (gaza udh sepenuhnya dikontrol).,"['dia', 'tawar', 'solusi', 'one', 'state', '', 'tpi', 'turut', 'itu', 'bakal', 'bikin', 'konflik', 'lebih', 'kompleks', 'lagi', 'ideal', 'tetep', 'dual', 'state', '', 'dan', 'sepenuh', 'tepi', 'barat', 'asai', 'palestina', 'gaza', 'udh', 'sepenuh', 'kontrol']",tawar solusi one state tpi turut bikin konflik kompleks ideal tetep dual state sepenuh tepi barat asai palestina gaza udh sepenuh kontrol
" @adearmando1 Wajarlah lu membelah hak minoritas di negri ini, krna itu adalah saudara mu sendiri, dukungan lu ke palestina itu juga hak lu, tapi dukungan lu itu jgn pakai embel agama bung. Ko lu jadi kehilangan akal sehat bgtu ya dlm menyikapi konflik 2 negara itu.?",1,"  Wajarlah lu membelah hak minoritas di negri ini, krna itu adalah saudara mu sendiri, dukungan lu ke palestina itu juga hak lu, tapi dukungan lu itu jgn pakai embel agama bung. Ko lu jadi kehilangan akal sehat bgtu ya dlm menyikapi konflik 2 negara itu.?","  Wajarlah lu membelah hak minoritas di negri ini, krna itu adalah saudara mu sendiri, dukungan lu ke palestina itu juga hak lu, tapi dukungan lu itu jgn pakai embel agama bung. Ko lu jadi kehilangan akal sehat bgtu ya dlm menyikapi konflik  negara itu.?","['wajar', 'lu', 'belah', 'hak', 'minoritas', 'di', 'negri', 'ini', 'krna', 'itu', 'adalah', 'saudara', 'mu', 'sendiri', 'dukung', 'lu', 'ke', 'palestina', 'itu', 'juga', 'hak', 'lu', 'tapi', 'dukung', 'lu', 'itu', 'jgn', 'pakai', 'embel', 'agama', 'bung', 'ko', 'lu', 'jadi', 'hilang', 'akal', 'sehat', 'bgtu', 'ya', 'dlm', 'sikap', 'konflik', '2', 'negara', 'itu']",wajar lu belah hak minoritas negri krna saudara mu dukung lu palestina hak lu dukung lu jgn pakai embel agama ko lu hilang akal sehat bgtu ya dlm sikap konflik negara
" bahkan kalau menamakan konflik palestina-israel pun sudah tidak tepat, agresi israel dan pencaplokan tanah palestina adalah kejadian sebernanya, bayangin kita lagi makan meja kita d gebrak orang dan d usir dari rumah bahkan dibunuh.. kok namanya konflik???",0," bahkan kalau menamakan konflik palestina-israel pun sudah tidak tepat, agresi israel dan pencaplokan tanah palestina adalah kejadian sebernanya, bayangin kita lagi makan meja kita d gebrak orang dan d usir dari rumah bahkan dibunuh.. kok namanya konflik???"," bahkan kalau menamakan konflik palestina-israel pun sudah tidak tepat, agresi israel dan pencaplokan tanah palestina adalah kejadian sebernanya, bayangin kita lagi makan meja kita d gebrak orang dan d usir dari rumah bahkan dibunuh.. kok namanya konflik???","['bahkan', 'kalau', 'nama', 'konflik', 'palestina-israel', 'pun', 'sudah', 'tidak', 'tepat', 'agresi', 'israel', 'dan', 'caplok', 'tanah', 'palestina', 'adalah', 'jadi', 'sebernanya', 'bayangin', 'kita', 'lagi', 'makan', 'meja', 'kita', 'd', 'gebrak', 'orang', 'dan', 'd', 'usir', 'dari', 'rumah', 'bahkan', 'bunuh', '', 'kok', 'nama', 'konflik']",nama konflik palestina-israel agresi israel caplok tanah palestina jadi sebernanya bayangin makan meja d gebrak orang d usir rumah bunuh nama konflik
" Konflik Palestina, itu seperti konflik Jammu-Kashmir antara Pakistan-India dan konflik Sahara Barat antara Maroko-Sahara Barat, masalahnya sama, ya caplok-caplokan wilayah, cuman ya gitu, karena minat baca masyarakat indo sangat kurang jadi banyak yang gak tau dan biasanya cuman",0," Konflik Palestina, itu seperti konflik Jammu-Kashmir antara Pakistan-India dan konflik Sahara Barat antara Maroko-Sahara Barat, masalahnya sama, ya caplok-caplokan wilayah, cuman ya gitu, karena minat baca masyarakat indo sangat kurang jadi banyak yang gak tau dan biasanya cuman"," Konflik Palestina, itu seperti konflik Jammu-Kashmir antara Pakistan-India dan konflik Sahara Barat antara Maroko-Sahara Barat, masalahnya sama, ya caplok-caplokan wilayah, cuman ya gitu, karena minat baca masyarakat indo sangat kurang jadi banyak yang gak tau dan biasanya cuman","['konflik', 'palestina', 'itu', 'seperti', 'konflik', 'jammu-kashmir', 'antara', 'pakistan-india', 'dan', 'konflik', 'sahara', 'barat', 'antara', 'maroko-sahara', 'barat', 'masalah', 'sama', 'ya', 'caplok', 'wilayah', 'cuman', 'ya', 'gitu', 'karena', 'minat', 'baca', 'masyarakat', 'indo', 'sangat', 'kurang', 'jadi', 'banyak', 'yang', 'gak', 'tau', 'dan', 'biasa', 'cuman']",konflik palestina konflik jammu-kashmir pakistan-india konflik sahara barat maroko-sahara barat ya caplok wilayah cuman ya gitu minat baca masyarakat indo gak tau cuman
 Negara ini tlah mengarahkan warganya bhwa konflik Israel-palestina adalah konflik agama.,0, Negara ini tlah mengarahkan warganya bhwa konflik Israel-palestina adalah konflik agama., Negara ini tlah mengarahkan warganya bhwa konflik Israel-palestina adalah konflik agama.,"['negara', 'ini', 'tlah', 'arah', 'warga', 'bhwa', 'konflik', 'israel-palestina', 'adalah', 'konflik', 'agama']",negara tlah arah warga bhwa konflik israel-palestina konflik agama
" Ketika kita di sini sedang berpuasa dan berhari raya, di sana mereka berduka...  Sungguh rumit konflik di Palestina. Untuk belajar memahaminya, mungkin kita harus mulai dari perjalanan sejarahnya. Seperti yang dibahas buku ini.  https://t.co/kUCrV5OwQU",1," Ketika kita di sini sedang berpuasa dan berhari raya, di sana mereka berduka...  Sungguh rumit konflik di Palestina. Untuk belajar memahaminya, mungkin kita harus mulai dari perjalanan sejarahnya. Seperti yang dibahas buku ini.  https://t.co/kUCrV5OwQU"," Ketika kita di sini sedang berpuasa dan berhari raya, di sana mereka berduka...  Sungguh rumit konflik di Palestina. Untuk belajar memahaminya, mungkin kita harus mulai dari perjalanan sejarahnya. Seperti yang dibahas buku ini.  https://t.co/kUCrVOwQU","['ketika', 'kita', 'di', 'sini', 'sedang', 'puasa', 'dan', 'hari', 'raya', 'di', 'sana', 'mereka', 'duka', '', 'sungguh', 'rumit', 'konflik', 'di', 'palestina', 'untuk', 'ajar', 'paham', 'mungkin', 'kita', 'harus', 'mulai', 'dari', 'jalan', 'sejarah', 'seperti', 'yang', 'bahas', 'buku', 'ini']",puasa hari raya duka sungguh rumit konflik palestina ajar paham jalan sejarah bahas buku
" @adearmando1 Saya rasa selama ini yg saya tau gereja2 se indonesia mndoakan spya konflik palestina-israel di selesaikan dgn damai,dan mndoakan spya Tuhan mngruniakan kdamaian disna,, tdk ada pmuka kristen mngjrkan kbencian trhdap palestina.. mhon twitnya di tnjau kmbali bung..",0,"  Saya rasa selama ini yg saya tau gereja2 se indonesia mndoakan spya konflik palestina-israel di selesaikan dgn damai,dan mndoakan spya Tuhan mngruniakan kdamaian disna,, tdk ada pmuka kristen mngjrkan kbencian trhdap palestina.. mhon twitnya di tnjau kmbali bung..","  Saya rasa selama ini yg saya tau gereja se indonesia mndoakan spya konflik palestina-israel di selesaikan dgn damai,dan mndoakan spya Tuhan mngruniakan kdamaian disna,, tdk ada pmuka kristen mngjrkan kbencian trhdap palestina.. mhon twitnya di tnjau kmbali bung..","['saya', 'rasa', 'lama', 'ini', 'yg', 'saya', 'tau', 'gereja', '2', 'se', 'indonesia', 'mndoakan', 'spya', 'konflik', 'palestina-israel', 'di', 'selesai', 'dgn', 'damai', 'dan', 'mndoakan', 'spya', 'tuhan', 'mngruniakan', 'kdamaian', 'disna', 'tdk', 'pmuka', 'kristen', 'mngjrkan', 'kbencian', 'trhdap', 'palestina', '', 'mhon', 'twitnya', 'di', 'tnjau', 'kmbali', 'bung', '']",yg tau gereja indonesia mndoakan spya konflik palestina-israel selesai dgn damaidan mndoakan spya tuhan mngruniakan kdamaian disna tdk pmuka kristen mngjrkan kbencian trhdap palestina mhon twitnya tnjau kmbali
" Klo ada yg kaitkan dg agama, mungkin gagal paham ato sengaja ingin manfaatkan konflik Israel Hamas untuk kpntingan politik.   Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat",0," Klo ada yg kaitkan dg agama, mungkin gagal paham ato sengaja ingin manfaatkan konflik Israel Hamas untuk kpntingan politik.   Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat"," Klo ada yg kaitkan dg agama, mungkin gagal paham ato sengaja ingin manfaatkan konflik Israel Hamas untuk kpntingan politik.   Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat","['klo', 'yg', 'kait', 'dg', 'agama', 'mungkin', 'gagal', 'paham', 'ato', 'sengaja', 'ingin', 'manfaat', 'konflik', 'israel', 'hamas', 'untuk', 'kpntingan', 'politik', 'konflik', 'israel', 'dan', 'palestina', 'tak', 'kait', 'agama', 'perintah', 'minta', 'edukasi', 'masyarakat']",klo yg kait dg agama gagal paham ato sengaja manfaat konflik israel hamas kpntingan politik konflik israel palestina kait agama perintah edukasi masyarakat
" Konflik Palestina vs Israel itu sebagaimana Covid-19, Qadarullah..  Jika Allah berkehendak amat mudah menghentikannya namun mengapa ditangguhkan hingga sekian lama..",1," Konflik Palestina vs Israel itu sebagaimana Covid-19, Qadarullah..  Jika Allah berkehendak amat mudah menghentikannya namun mengapa ditangguhkan hingga sekian lama.."," Konflik Palestina vs Israel itu sebagaimana Covid-, Qadarullah..  Jika Allah berkehendak amat mudah menghentikannya namun mengapa ditangguhkan hingga sekian lama..","['konflik', 'palestina', 'vs', 'israel', 'itu', 'bagaimana', 'covid', '19', 'qadarullah', '', 'jika', 'allah', 'hendak', 'amat', 'mudah', 'henti', 'namun', 'mengapa', 'tangguh', 'hingga', 'sekian', 'lama', '']",konflik palestina vs israel covid qadarullah allah mudah henti tangguh sekian
 @evalez_fr Kok jadi aneh. Lgi d posisi menang.  Malah minta gencatan senjata,0,  Kok jadi aneh. Lgi d posisi menang.  Malah minta gencatan senjata,  Kok jadi aneh. Lgi d posisi menang.  Malah minta gencatan senjata,"['kok', 'jadi', 'aneh', 'lgi', 'd', 'posisi', 'menang', 'malah', 'minta', 'gencat', 'senjata']",aneh lgi d posisi menang gencat senjata
" Tuk apa dilakukan pertemuan"" antara anggota OKI klo cuma bisa meminta gencatan senjata. Puluhan taon itu"" juga isinya. Perang dihentikan dg perang. Demikian yg dilakukan Amerika saat PD II. Klo cuma jadi penengah, mgkn Eropa + Timteng sdh dikuasai Nazi dan Asia oleh Jepang",0," Tuk apa dilakukan pertemuan"" antara anggota OKI klo cuma bisa meminta gencatan senjata. Puluhan taon itu"" juga isinya. Perang dihentikan dg perang. Demikian yg dilakukan Amerika saat PD II. Klo cuma jadi penengah, mgkn Eropa + Timteng sdh dikuasai Nazi dan Asia oleh Jepang"," Tuk apa dilakukan pertemuan"" antara anggota OKI klo cuma bisa meminta gencatan senjata. Puluhan taon itu"" juga isinya. Perang dihentikan dg perang. Demikian yg dilakukan Amerika saat PD II. Klo cuma jadi penengah, mgkn Eropa + Timteng sdh dikuasai Nazi dan Asia oleh Jepang","['tuk', 'apa', 'laku', 'temu', 'antara', 'anggota', 'oki', 'klo', 'cuma', 'bisa', 'minta', 'gencat', 'senjata', 'puluh', 'taon', 'itu', 'juga', 'isi', 'perang', 'henti', 'dg', 'perang', 'demikian', 'yg', 'laku', 'amerika', 'saat', 'pd', 'ii', 'klo', 'cuma', 'jadi', 'tengah', 'mgkn', 'eropa', 'timteng', 'sdh', 'asai', 'nazi', 'dan', 'asia', 'oleh', 'jepang']",tuk temu anggota oki klo gencat senjata puluh taon isi perang henti dg perang yg amerika pd ii klo tengah mgkn eropa timteng sdh asai nazi asia jepang
" So, bisa kita lihat, betapa gencatan senjata begitu penting bagi pihak yg terdesak  Pasca Kemerdekaan RI diakui scra Internasional 1949, hampir tdk pernah ada operasi militer asing terangÃÂ²an  Plg ketika konfrontasi dgn Malaya, ada pasukan SAS disusupkn ke Xmantan &amp; dihabisi RPKAD",1," So, bisa kita lihat, betapa gencatan senjata begitu penting bagi pihak yg terdesak  Pasca Kemerdekaan RI diakui scra Internasional 1949, hampir tdk pernah ada operasi militer asing terangÃÂ²an  Plg ketika konfrontasi dgn Malaya, ada pasukan SAS disusupkn ke Xmantan &amp; dihabisi RPKAD"," So, bisa kita lihat, betapa gencatan senjata begitu penting bagi pihak yg terdesak  Pasca Kemerdekaan RI diakui scra Internasional , hampir tdk pernah ada operasi militer asing terangÃÂ²an  Plg ketika konfrontasi dgn Malaya, ada pasukan SAS disusupkn ke Xmantan &amp; dihabisi RPKAD","['so', 'bisa', 'kita', 'lihat', 'betapa', 'gencat', 'senjata', 'begitu', 'penting', 'bagi', 'pihak', 'yg', 'desak', 'pasca', 'merdeka', 'ri', 'aku', 'scra', 'internasional', '1949', 'hampir', 'tdk', 'pernah', 'operasi', 'militer', 'asing', 'terang', '', '', '', 'an', 'plg', 'ketika', 'konfrontasi', 'dgn', 'malaya', 'pasu', 'sas', 'disusupkn', 'ke', 'xmantan', 'habis', 'rpkad']",so lihat betapa gencat senjata yg desak pasca merdeka ri aku scra internasional tdk operasi militer asing terang an plg konfrontasi dgn malaya pasu sas disusupkn xmantan habis rpkad
